t;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15
10,7;51,02;41,58;42,89;81,65;224,24;223,77;223,76;24,9;24,76;24,82;28,39;26,53;26,73;20,2;wpisz
12,8;51,03;41,57;42,91;81,66;223,05;222,43;222,56;49,35;49,17;49,19;28,4;26,54;26,73;20,2;wpisz
14,9;51,04;41,54;42,93;81,68;223,17;222,61;222,72;49,36;49,18;49,2;28,4;26,54;26,74;20,18;wpisz
17,0;51,03;41,49;42,93;81,7;223,14;222,44;222,56;49,33;49,12;49,14;28,41;26,55;26,74;20,18;wpisz
19,2;51,02;41,47;42,94;81,72;222,94;222,44;222,48;49,29;49,14;49,15;28,41;26,56;26,75;20,18;wpisz
21,3;51,02;41,46;42,94;81,73;223,74;223,23;223,23;24,84;24,7;24,75;28,42;26,56;26,75;20,17;wpisz
23,3;51,04;41,45;42,95;81,74;222,46;222,04;222,03;49,24;49,07;49,08;28,42;26,57;26,76;20,17;wpisz
25,0;51,04;41,44;42,96;81,76;222,57;222,07;222,15;49,25;49,07;49,09;28,43;26,57;26,76;20,18;wpisz
27,1;51,05;41,42;42,99;81,78;222,57;221,93;222,08;49,23;49,04;49,07;28,43;26,58;26,77;20,18;wpisz
0,1;51,1;41,39;43,04;81,83;222,73;222,26;222,3;49,3;49,12;49,14;28,45;26,59;26,78;20,2;6
1,1;51,11;41,39;43,05;81,83;222,85;222,24;222,3;49,3;49,12;49,14;28,45;26,59;26,79;20,21;6
2,2;51,12;41,37;43,06;81,84;222,97;222,41;222,52;49,32;49,14;49,15;28,46;26,6;26,79;20,21;6
4,3;51,14;41,33;43,09;81,86;222,94;222,45;222,52;49,32;49,13;49,15;28,46;26,61;26,8;20,22;6
6,4;51,2;41,3;43,12;81,88;222,91;222,41;223,05;31,82;32,57;25,09;28,47;26,61;26,8;20,23;6
8,6;51,25;41,28;43,15;81,9;223,82;223,39;223,31;24,86;24,73;39,71;28,47;26,62;26,81;20,23;6
10,7;51,27;41,25;43,17;81,92;222,94;222,31;222,4;49,33;49,16;49,13;28,48;26,62;26,81;20,23;6
12,8;51,32;41,21;43,21;81,93;222,86;222,28;222,37;49,32;49,14;49,12;28,49;26,63;26,82;20,24;6
14,9;51,34;41,21;43,23;81,95;222,84;222,27;222,23;49,29;49,1;49,08;28,49;26,63;26,83;20,24;6
16,9;51,36;41,21;43,26;81,97;224,29;223,73;223,54;24,9;24,75;24,79;28,5;26,64;26,83;20,25;6
19,0;51,38;41,21;43,29;81,98;223,13;222,47;222,59;49,41;49,21;49,23;28,5;26,64;26,84;20,25;6
21,1;51,38;41,23;43,29;82,0;223,15;222,51;222,54;49,36;49,16;49,19;28,51;26,65;26,84;20,25;6
23,2;51,39;41,23;43,31;82,01;222,9;222,31;222,21;49,3;49,09;49,11;28,52;26,66;26,85;20,25;6
25,3;51,4;41,24;43,33;82,03;223,03;222,39;222,33;49,31;49,1;49,13;28,52;26,66;26,86;20,26;6
27,4;51,43;41,26;43,34;82,05;223,97;223,39;223,39;24,89;24,73;24,78;28,53;26,67;26,86;20,27;6
29,6;51,45;41,27;43,35;82,07;223,15;222,59;222,5;49,36;49,18;49,18;28,53;26,67;26,86;20,28;6
31,7;51,47;41,29;43,37;82,09;223,06;222,48;222,43;49,34;49,15;49,17;28,54;26,68;26,87;20,3;6
33,8;51,49;41,29;43,39;82,11;223,05;222,52;222,45;49,33;49,15;49,15;28,54;26,68;26,88;20,3;6
35,9;51,52;41,31;43,41;82,12;222,96;222,49;222,36;49,3;49,13;49,14;28,55;26,69;26,88;20,32;6
38,0;51,52;41,33;43,43;82,14;224,19;223,65;223,5;24,9;24,74;24,8;28,55;26,7;26,89;20,34;6
40,1;51,52;41,34;43,46;82,15;223,05;222,56;222,43;49,35;49,17;49,19;28,56;26,7;26,89;20,36;6
42,2;51,52;41,36;43,48;82,17;223,09;222,58;222,59;49,36;49,18;49,2;28,56;26,71;26,9;20,36;6
43,8;51,52;41,37;43,49;82,19;223,1;222,57;222,4;49,32;49,15;49,15;28,57;26,71;26,9;20,38;6
45,9;51,51;41,39;43,51;82,2;223,11;222,55;222,5;49,33;49,15;49,17;28,58;26,72;26,91;20,39;6
48,0;51,49;41,42;43,51;82,22;224,06;223,62;223,45;24,88;24,73;24,79;28,58;26,72;26,91;20,39;6
50,1;51,49;41,45;43,54;82,23;223,21;222,7;222,59;49,39;49,2;49,23;28,59;26,73;26,92;20,41;6
52,2;51,49;41,47;43,56;82,25;223,05;222,43;222,48;49,34;49,13;49,17;28,59;26,73;26,93;20,43;6
54,3;51,49;41,49;43,58;82,27;222,98;222,36;222,33;49,33;49,11;49,17;28,6;26,74;26,93;20,43;6
56,4;51,49;41,49;43,59;82,29;222,94;222,37;222,2;49,3;49,1;49,1;28,61;26,75;26,94;20,43;6
58,0;51,5;41,51;43,6;82,3;223,91;223,32;223,25;24,87;24,71;24,77;28,61;26,75;26,94;20,45;6
60,1;51,52;41,53;43,61;82,31;222,93;222,36;222,21;49,33;49,13;49,15;28,61;26,75;26,95;20,45;6
62,2;51,51;41,53;43,62;82,33;222,87;222,27;222,13;49,28;49,1;49,12;28,62;26,76;26,95;20,45;6
64,3;51,51;41,55;43,64;82,35;222,9;222,34;222,25;49,29;49,1;49,12;28,63;26,77;26,96;20,47;6
66,4;51,52;41,57;43,66;82,37;222,91;222,44;222,26;49,3;49,13;49,14;28,63;26,77;26,97;20,47;6
68,5;51,54;41,6;43,67;82,39;224,12;223,67;223,47;24,88;24,73;24,79;28,64;26,78;26,97;20,49;6
70,7;51,55;41,63;43,69;82,4;223,07;222,48;222,4;49,35;49,16;49,18;28,64;26,78;26,98;20,5;6
72,8;51,56;41,65;43,7;82,42;223,13;222,48;222,35;49,34;49,14;49,16;28,65;26,79;26,98;20,5;6
74,9;51,57;41,67;43,71;82,44;222,95;222,55;222,34;49,32;49,12;49,15;28,65;26,8;26,99;20,51;6
77,0;51,57;41,69;43,73;82,46;223,83;223,49;223,31;24,88;24,73;24,79;28,66;26,8;26,99;20,5;6
79,1;51,59;41,72;43,73;82,47;222,96;222,45;222,39;49,35;49,17;49,22;28,66;26,81;27,0;20,51;6
81,2;51,59;41,74;43,73;82,48;222,89;222,47;222,38;49,33;49,15;49,18;28,67;26,81;27,01;20,5;6
83,3;51,57;41,76;43,73;82,5;223,19;222,62;222,52;49,36;49,17;49,2;28,68;26,82;27,01;20,5;6
85,4;51,57;41,78;43,71;82,52;223,03;222,56;222,45;49,32;49,15;49,19;28,69;26,83;27,02;20,5;6
87,5;51,57;41,81;43,71;82,54;224,14;223,67;223,52;24,89;24,73;24,8;28,69;26,83;27,02;20,5;6
89,6;51,57;41,82;43,69;82,56;223,17;222,6;222,51;49,38;49,21;49,24;28,69;26,83;27,03;20,5;6
91,7;51,54;41,84;43,66;82,57;223,19;222,7;222,64;49,37;49,18;49,23;28,7;26,84;27,03;20,5;6
93,8;51,52;41,84;43,64;82,59;223,03;222,63;222,5;49,34;49,16;49,19;28,71;26,85;27,04;20,5;6
95,9;51,5;41,86;43,62;82,61;223,02;222,59;222,43;49,33;49,16;49,18;28,71;26,85;27,05;20,5;6
98,0;51,49;41,87;43,62;82,63;224,02;223,59;223,48;24,87;24,72;24,79;28,72;26,86;27,05;20,51;6
100,1;51,49;41,89;43,62;82,64;223,1;222,62;222,5;49,37;49,18;49,22;28,72;26,86;27,06;20,52;6
102,2;51,49;41,91;43,64;82,66;222,98;222,49;222,45;49,34;49,15;49,19;28,73;26,87;27,06;20,52;6
104,3;51,49;41,92;43,64;82,67;223,02;222,65;222,53;49,33;49,16;49,2;28,74;26,88;27,07;20,53;6
106,4;51,51;41,93;43,64;82,7;222,96;222,57;222,33;49,3;49,13;49,15;28,74;26,88;27,08;20,54;6
108,5;51,52;41,94;43,66;82,71;223,99;223,58;223,34;24,87;24,72;24,78;28,75;26,89;27,08;20,55;6
110,7;51,54;41,94;43,67;82,73;223,03;222,61;222,44;49,35;49,18;49,21;28,75;26,89;27,08;20,55;6
112,8;51,54;41,92;43,69;82,75;222,93;222,57;222,4;49,32;49,15;49,19;28,76;26,9;27,09;20,55;6
114,9;51,56;41,91;43,71;82,76;222,97;222,56;222,38;49,32;49,14;49,18;28,76;26,9;27,1;20,57;6
116,5;51,57;41,9;43,73;82,78;223,08;222,62;222,45;49,34;49,15;49,14;28,77;26,91;27,1;20,57;6
118,6;51,59;41,91;43,75;82,79;224,6;224,14;223,85;24,94;24,79;24,86;28,77;26,91;27,11;20,58;6
120,7;51,62;41,92;43,77;82,81;223,56;223,08;222,9;49,46;49,26;49,29;28,78;26,92;27,11;20,59;6
122,9;51,64;41,91;43,79;82,83;223,58;223,07;222,94;49,47;49,26;49,31;28,78;26,92;27,12;20,6;6
124,5;51,67;41,91;43,79;82,85;223,64;223,06;222,97;49,48;49,27;49,31;28,79;26,93;27,12;20,6;6
126,6;51,69;41,92;43,8;82,87;223,69;223,11;223,01;49,47;49,26;49,27;28,8;26,94;27,13;20,61;6
128,7;51,74;41,95;43,82;82,88;224,68;224,26;223,96;24,96;24,81;24,86;28,8;26,94;27,13;20,62;6
130,8;51,76;41,95;43,82;82,89;223,61;223,01;222,96;49,5;49,28;49,33;28,81;26,95;27,14;20,61;6
133,0;51,77;41,96;43,84;82,91;223,64;223,09;223,0;49,48;49,26;49,3;28,81;26,95;27,14;20,62;6
135,0;51,8;41,99;43,84;82,93;223,58;222,96;222,89;49,46;49,24;49,27;28,82;26,96;27,15;20,62;6
137,1;51,82;42,02;43,86;82,95;224,78;224,23;224,1;24,97;24,79;24,87;28,83;26,97;27,16;20,62;6
139,2;51,85;42,03;43,86;82,96;223,74;223,21;223,13;49,55;49,33;49,38;28,83;26,97;27,16;20,62;6
141,3;51,88;42,05;43,89;82,97;223,84;223,19;223,21;49,53;49,3;49,35;28,84;26,98;27,17;20,62;6
143,4;51,89;42,05;43,9;83,0;223,78;223,11;223,13;49,5;49,27;49,32;28,84;26,98;27,17;20,61;6
145,5;51,89;42,05;43,93;83,02;223,94;223,19;223,24;49,53;49,3;49,33;28,85;26,99;27,18;20,62;6
147,6;51,91;42,07;43,93;83,03;224,96;224,37;224,23;24,98;24,82;24,88;28,85;26,99;27,19;20,61;6
149,2;51,91;42,1;43,95;83,04;223,9;223,25;223,19;49,57;49,35;49,42;28,86;27,0;27,19;20,62;6
151,4;51,93;42,1;43,96;83,06;223,71;223,01;223,19;49,53;49,29;49,34;28,86;27,0;27,2;20,62;6
153,5;51,96;42,11;43,99;83,08;223,88;223,18;223,18;49,53;49,3;49,33;28,87;27,01;27,2;20,62;6
155,5;51,96;42,11;44,0;83,1;223,93;223,19;223,18;49,53;49,29;49,34;28,88;27,02;27,21;20,63;6
157,6;52,0;42,11;44,03;83,12;224,69;224,02;224,05;24,97;24,79;24,87;28,88;27,02;27,21;20,64;6
159,3;52,0;42,11;44,04;83,12;223,87;223,14;223,08;49,52;49,33;49,37;28,89;27,02;27,22;20,65;6
161,4;52,04;42,11;44,05;83,15;223,66;222,93;222,94;49,47;49,26;49,31;28,89;27,03;27,22;20,65;6
163,5;52,05;42,11;44,06;83,16;223,77;223,05;223,05;49,5;49,27;49,33;28,9;27,04;27,23;20,66;6
165,6;52,07;42,12;44,06;83,18;223,87;223,15;223,18;49,51;49,25;49,32;28,9;27,04;27,23;20,66;6
167,7;52,09;42,14;44,06;83,2;224,92;224,38;224,28;24,99;24,82;24,89;28,91;27,05;27,24;20,67;6
169,8;52,11;42,14;44,06;83,21;224,12;223,51;223,46;49,62;49,4;49,44;28,91;27,05;27,24;20,67;6
171,8;52,13;42,16;44,08;83,23;224,12;223,45;223,45;49,59;49,37;49,42;28,92;27,06;27,25;20,68;6
173,5;52,14;42,16;44,09;83,25;223,89;223,27;223,23;49,55;49,33;49,37;28,92;27,06;27,26;20,67;6
175,5;52,17;42,18;44,09;83,27;224,01;223,27;223,23;49,54;49,29;49,34;28,93;27,07;27,26;20,67;6
177,6;52,18;42,2;44,09;83,28;225,07;224,41;224,31;24,99;24,82;24,9;28,94;27,08;27,27;20,67;6
179,8;52,19;42,21;44,08;83,29;224,0;223,29;223,29;49,59;49,34;49,41;28,94;27,08;27,27;20,65;6
181,9;52,19;42,22;44,07;83,31;224,05;223,34;223,43;49,57;49,32;49,39;28,95;27,09;27,28;20,65;6
184,0;52,19;42,22;44,06;83,33;223,98;223,31;223,31;49,55;49,32;49,37;28,95;27,09;27,29;20,65;6
186,1;52,21;42,24;44,06;83,35;223,99;223,31;223,34;49,52;49,29;49,34;28,96;27,1;27,29;20,63;6
188,3;52,22;42,25;44,07;83,36;224,96;224,36;224,2;24,98;24,82;24,88;28,97;27,1;27,3;20,63;6
190,4;52,27;42,27;44,08;83,38;223,87;223,16;223,11;49,55;49,32;49,36;28,97;27,11;27,3;20,62;6
192,5;52,28;42,27;44,09;83,4;223,88;223,16;223,14;49,52;49,29;49,33;28,98;27,12;27,31;20,62;6
194,6;52,32;42,27;44,12;83,42;223,96;223,25;223,3;49,54;49,31;49,36;28,98;27,12;27,31;20,62;6
196,7;52,34;42,27;44,14;83,44;223,99;223,26;223,26;49,54;49,29;49,36;28,99;27,13;27,32;20,62;6
198,8;52,37;42,28;44,17;83,45;225,02;224,38;224,32;25,0;24,81;24,9;28,99;27,13;27,32;20,62;6
200,4;52,38;42,28;44,18;83,46;224,04;223,32;223,34;49,57;49,34;49,42;29,0;27,14;27,33;20,62;6
202,5;52,39;42,28;44,19;83,48;224,25;223,57;223,54;49,59;49,37;49,41;29,0;27,14;27,33;20,61;6
204,6;52,39;42,28;44,2;83,5;224,21;223,54;223,57;49,6;49,38;49,4;29,01;27,15;27,34;20,61;6
206,7;52,39;42,29;44,19;83,52;224,12;223,52;223,5;49,58;49,36;49,42;29,02;27,15;27,35;20,6;6
208,8;52,39;42,31;44,19;83,53;225,38;224,88;224,69;25,03;24,88;24,93;29,02;27,16;27,35;20,6;6
210,4;52,39;42,32;44,19;83,55;224,39;223,74;223,77;49,65;49,44;49,49;29,03;27,16;27,36;20,58;6
212,5;52,39;42,32;44,2;83,56;224,13;223,55;223,59;49,59;49,39;49,45;29,03;27,17;27,36;20,57;6
214,6;52,41;42,32;44,21;83,58;224,46;223,83;223,81;49,64;49,43;49,48;29,04;27,18;27,37;20,56;6
216,7;52,42;42,32;44,21;83,6;224,27;223,73;223,77;49,61;49,41;49,45;29,04;27,18;27,38;20,56;6
218,8;52,44;42,34;44,23;83,61;225,39;224,8;224,69;25,03;24,87;24,94;29,05;27,19;27,38;20,55;6
220,9;52,45;42,34;44,23;83,63;224,31;223,77;223,81;49,64;49,43;49,5;29,05;27,19;27,38;20,55;6
223,0;52,48;42,34;44,24;83,65;224,06;223,5;223,68;49,59;49,41;49,49;29,06;27,2;27,39;20,55;6
225,1;52,49;42,32;44,25;83,67;224,37;223,68;223,77;49,62;49,4;49,47;29,07;27,21;27,4;20,55;6
227,2;52,54;42,3;44,25;83,69;225,38;224,76;224,94;25,07;24,9;24,95;29,07;27,21;27,4;20,57;6
229,3;52,55;42,31;44,25;83,7;224,92;224,2;223,91;48,95;48,69;49,5;29,08;27,22;27,41;20,57;6
231,4;52,59;42,31;44,27;83,72;224,18;223,42;223,7;49,62;49,38;49,44;29,08;27,22;27,41;20,59;6
233,5;52,6;42,32;44,29;83,74;224,76;223,96;224,28;49,74;49,49;49,57;29,09;27,23;27,42;20,6;6
235,6;52,62;42,33;44,31;83,76;224,76;224,09;224,25;49,73;49,5;49,54;29,1;27,23;27,43;20,6;6
237,8;52,62;42,34;44,33;83,77;225,8;225,22;225,31;25,09;24,91;24,99;29,1;27,24;27,43;20,61;6
239,9;52,62;42,35;44,36;83,78;224,67;223,93;224,12;49,73;49,52;49,58;29,11;27,24;27,44;20,61;6
241,5;52,62;42,35;44,37;83,8;224,75;224,03;224,2;49,73;49,5;49,58;29,11;27,25;27,44;20,62;6
243,6;52,62;42,31;44,4;83,82;224,83;224,07;224,29;49,73;49,5;49,57;29,12;27,25;27,45;20,62;6
t;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15
0,1;54,06;42,29;46,15;88,85;223,65;223,08;223,19;24,84;24,68;24,77;30,8;28,93;29,12;20,84;wpisz
1,0;54,07;42,29;46,15;88,86;223,58;223,0;223,04;24,83;24,68;24,76;30,8;28,93;29,12;20,86;wpisz
2,6;54,08;42,28;46,15;88,87;222,47;221,92;222,0;49,27;49,08;49,15;30,81;28,93;29,13;20,86;wpisz
4,6;54,07;42,25;46,13;88,88;222,32;221,73;221,99;49,25;49,01;49,11;30,81;28,94;29,13;20,86;wpisz
6,7;54,06;42,22;46,12;88,9;222,46;221,84;221,95;49,23;49,0;49,08;30,82;28,94;29,14;20,86;wpisz
8,8;54,06;42,2;46,12;88,92;222,45;221,88;221,97;49,22;49,0;49,08;30,83;28,95;29,15;20,86;wpisz
10,8;54,06;42,18;46,12;88,94;223,53;222,96;223,04;24,83;24,67;24,75;30,83;28,95;29,15;20,88;wpisz
12,9;54,07;42,16;46,13;88,95;222,49;222,0;222,01;49,27;49,07;49,14;30,83;28,96;29,15;20,89;wpisz
14,9;54,08;42,14;46,14;88,97;222,37;221,91;222,03;49,24;49,03;49,13;30,84;28,96;29,16;20,9;wpisz
17,0;54,09;42,12;46,15;88,98;222,45;222,02;222,13;49,24;49,05;49,12;30,85;28,97;29,17;20,9;wpisz
19,0;54,08;42,11;46,15;89,0;222,75;222,23;222,31;49,28;49,08;49,16;30,85;28,98;29,17;20,91;wpisz
21,1;54,1;42,12;46,17;89,02;223,76;223,26;223,31;24,86;24,7;24,77;30,86;28,98;29,18;20,93;wpisz
t;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15
0,1;53,79;43,1;46,08;90,25;223,28;222,5;222,71;49,46;49,22;49,3;31,27;29,39;29,59;21,7;wpisz
0,6;53,79;43,1;46,08;90,26;223,33;222,49;222,68;49,45;49,19;49,28;31,27;29,39;29,59;21,7;wpisz
1,7;53,77;43,09;46,08;90,27;223,3;222,43;222,62;49,43;49,18;49,24;31,28;29,4;29,59;21,68;wpisz
3,3;53,75;43,09;46,08;90,28;223,37;222,48;222,67;49,43;49,17;49,24;31,28;29,4;29,6;21,68;wpisz
5,0;53,75;43,1;46,08;90,3;223,34;222,42;222,68;49,43;49,16;49,25;31,29;29,41;29,6;21,7;wpisz
6,6;53,75;43,1;46,08;90,31;223,75;222,78;223,04;49,48;49,23;49,33;31,29;29,41;29,61;21,68;wpisz
8,3;53,75;43,11;46,07;90,32;224,8;224,06;224,22;24,96;24,79;24,88;31,3;29,42;29,61;21,68;wpisz
9,9;53,75;43,13;46,07;90,33;223,96;223,05;223,03;49,29;49,07;49,36;31,3;29,42;29,62;21,7;wpisz
11,5;53,75;43,14;46,07;90,35;223,71;222,78;223,09;49,52;49,28;49,36;31,3;29,42;29,62;21,7;wpisz
13,2;53,75;43,14;46,07;90,36;223,77;222,96;223,14;49,52;49,28;49,32;31,31;29,43;29,63;21,7;wpisz
14,8;53,75;43,13;46,07;90,38;223,68;222,74;222,85;49,46;49,23;49,29;31,31;29,43;29,63;21,7;wpisz
16,5;53,77;43,11;46,08;90,4;223,61;222,69;223,02;49,48;49,23;49,29;31,32;29,44;29,64;21,68;wpisz
18,1;53,79;43,11;46,09;90,4;224,8;224,02;224,13;24,97;24,79;24,87;31,32;29,44;29,64;21,7;wpisz
0,1;53,81;43,02;46,13;90,5;223,69;222,7;222,91;49,4;49,27;49,35;31,35;29,47;29,67;21,66;6
0,6;53,82;43,02;46,14;90,5;223,62;222,71;222,97;49,5;49,23;49,32;31,36;29,48;29,67;21,68;6
1,8;53,82;43,02;46,15;90,51;223,62;222,62;222,96;49,51;49,22;49,32;31,36;29,48;29,68;21,68;6
3,4;53,82;43,02;46,15;90,52;223,97;222,98;223,22;49,56;49,29;49,37;31,36;29,48;29,68;21,68;6
5,0;53,82;43,02;46,15;90,54;223,91;222,9;223,15;49,52;49,25;49,37;31,37;29,49;29,68;21,68;6
6,6;53,84;43,02;46,15;90,56;223,77;222,96;223,18;49,52;49,22;49,36;31,37;29,49;29,69;21,68;6
8,2;53,86;43,02;46,16;90,57;224,75;224,03;224,13;24,98;24,78;24,88;31,38;29,5;29,69;21,68;6
9,8;53,86;43,04;46,16;90,58;225,09;224,36;224,38;25,01;24,82;37,78;31,38;29,5;29,7;21,68;6
11,5;53,88;43,04;46,17;90,59;224,2;223,31;223,61;49,64;49,34;49,46;31,39;29,51;29,7;21,68;6
13,1;53,88;43,04;46,17;90,6;224,18;223,01;223,4;49,57;49,26;49,4;31,39;29,51;29,71;21,68;6
14,7;53,88;43,04;46,17;90,62;224,09;223,21;223,45;49,6;49,3;49,42;31,39;29,51;29,71;21,7;6
16,3;53,88;43,04;46,18;90,63;224,15;223,09;223,48;49,59;49,3;49,42;31,4;29,52;29,72;21,68;6
17,9;53,9;43,05;46,19;90,65;224,45;224,43;224,59;26,4;24,9;25,0;31,4;29,52;29,72;21,68;6
19,5;53,91;43,06;46,19;90,66;225,35;224,56;224,75;25,03;24,83;24,94;31,41;29,53;29,72;21,68;6
21,1;53,91;43,09;46,21;90,67;224,17;223,32;223,62;49,64;49,36;49,49;31,41;29,53;29,73;21,68;6
22,7;53,92;43,1;46,22;90,69;224,27;223,35;223,69;49,63;49,35;49,49;31,42;29,54;29,73;21,7;6
24,3;53,92;43,11;46,23;90,7;224,34;223,52;223,68;49,64;49,38;49,45;31,42;29,54;29,74;21,7;6
25,9;53,92;43,1;46,24;90,71;224,38;223,53;223,69;49,63;49,38;49,49;31,43;29,55;29,74;21,7;6
27,6;53,93;43,09;46,24;90,73;224,38;223,59;223,77;49,63;49,35;49,48;31,43;29,55;29,75;21,7;6
29,2;53,93;43,09;46,25;90,74;225,4;224,61;224,79;25,04;24,85;24,95;31,43;29,55;29,75;21,68;6
30,8;53,94;43,06;46,26;90,75;224,25;223,39;223,63;49,65;49,38;49,5;31,44;29,56;29,75;21,68;6
32,4;53,94;43,05;46,26;90,76;224,31;223,48;223,78;49,65;49,38;49,49;31,44;29,56;29,76;21,68;6
34,1;53,93;43,02;46,28;90,78;224,31;223,29;223,65;49,63;49,36;49,46;31,45;29,57;29,76;21,68;6
35,7;53,93;43,0;46,29;90,8;224,29;223,3;223,7;49,62;49,35;49,45;31,45;29,57;29,77;21,68;6
37,3;53,93;43,0;46,31;90,81;224,2;223,29;223,63;49,59;49,33;49,44;31,46;29,58;29,78;21,68;6
39,0;53,92;43,0;46,32;90,82;225,17;224,27;224,31;25,0;24,81;24,9;31,46;29,58;29,78;21,66;6
40,6;53,93;43,0;46,34;90,83;223,86;223,0;223,21;49,69;49,43;49,52;31,46;29,58;29,78;21,68;6
42,2;53,93;43,0;46,36;90,84;223,82;222,98;223,32;49,55;49,31;49,43;31,47;29,59;29,79;21,68;6
43,8;53,93;43,0;46,37;90,86;224,39;223,64;223,9;49,65;49,41;49,52;31,47;29,59;29,79;21,68;6
45,4;53,93;43,0;46,38;90,87;224,39;223,63;223,97;49,65;49,39;49,51;31,48;29,6;29,8;21,68;6
47,0;53,93;43,0;46,39;90,89;224,31;223,57;223,88;49,63;49,39;49,5;31,48;29,6;29,8;21,68;6
48,6;53,93;43,02;46,39;90,9;225,48;224,73;224,88;25,05;24,86;24,96;31,49;29,61;29,81;21,68;6
50,3;53,93;43,02;46,39;90,91;223,76;223,04;223,39;49,57;49,33;49,45;31,49;29,61;29,81;21,7;6
51,9;53,93;43,04;46,41;90,92;223,61;222,95;223,22;49,51;49,29;49,38;31,5;29,61;29,81;21,7;6
53,5;53,92;43,05;46,42;90,93;223,59;223,0;223,18;49,48;49,25;49,35;31,5;29,62;29,82;21,71;6
55,1;53,93;43,06;46,42;90,95;223,58;222,93;223,2;49,48;49,25;49,35;31,5;29,62;29,82;21,71;6
56,7;53,94;43,09;46,44;90,97;223,52;222,86;223,14;49,47;49,24;49,34;31,51;29,63;29,83;21,71;6
58,3;53,96;43,1;46,44;90,98;224,49;223,96;224,05;24,95;24,76;24,87;31,52;29,64;29,83;21,72;6
59,9;53,97;43,1;46,44;90,99;224,32;223,91;224,0;24,93;24,74;24,84;31,52;29,64;29,83;21,72;6
61,5;54,0;43,11;46,44;91,0;223,1;222,46;222,72;49,4;49,17;49,29;31,52;29,64;29,84;21,72;6
63,1;54,01;43,1;46,45;91,01;222,96;222,37;222,58;49,38;49,14;49,26;31,53;29,64;29,84;21,72;6
64,8;54,03;43,09;46,46;91,03;223,27;222,74;222,94;49,42;49,19;49,3;31,53;29,65;29,85;21,72;6
66,4;54,04;43,06;46,47;91,04;223,21;222,72;222,92;49,4;49,19;49,29;31,54;29,66;29,85;21,72;6
68,0;54,05;43,05;46,48;91,06;223,12;223,27;223,46;27,12;24,81;24,88;31,54;29,66;29,86;21,71;6
69,6;54,06;43,04;46,49;91,07;224,02;223,42;223,67;24,89;24,73;24,81;31,55;29,66;29,86;21,71;6
71,2;54,05;43,04;46,49;91,08;223,26;222,67;222,85;49,43;49,23;49,28;31,55;29,67;29,86;21,7;6
72,9;54,04;43,02;46,5;91,1;223,57;222,87;223,1;49,48;49,26;49,33;31,55;29,67;29,87;21,7;6
74,5;54,03;43,02;46,51;91,11;223,43;222,83;223,05;49,45;49,23;49,32;31,56;29,68;29,88;21,68;6
76,1;54,01;43,0;46,51;91,12;223,44;222,83;223,06;49,45;49,23;49,32;31,56;29,68;29,88;21,68;6
77,7;53,99;43,0;46,51;91,14;223,87;223,22;223,41;49,51;49,31;49,39;31,57;29,69;29,88;21,68;6
79,3;53,98;43,0;46,51;91,15;224,91;224,29;224,5;24,99;24,82;24,91;31,57;29,69;29,89;21,68;6
80,9;53,97;43,02;46,51;91,16;223,85;223,2;223,37;49,57;49,35;49,42;31,57;29,69;29,89;21,68;6
82,5;53,96;43,02;46,52;91,18;223,8;223,15;223,33;49,55;49,31;49,39;31,58;29,7;29,9;21,7;6
84,2;53,94;43,02;46,52;91,19;223,97;223,26;223,43;49,57;49,34;49,41;31,58;29,7;29,9;21,71;6
85,8;53,93;43,04;46,52;91,21;223,84;223,17;223,33;49,53;49,31;49,38;31,59;29,71;29,91;21,72;6
87,4;53,93;43,06;46,52;91,21;223,57;222,86;223,12;49,47;49,25;49,33;31,6;29,71;29,91;21,73;6
89,0;53,94;43,06;46,52;91,23;224,42;223,74;223,89;24,94;24,75;24,83;31,6;29,72;29,91;21,73;6
90,6;53,95;43,09;46,52;91,24;223,32;222,68;222,83;49,49;49,24;49,31;31,6;29,72;29,92;21,74;6
92,2;53,96;43,11;46,53;91,25;223,28;222,56;222,66;49,44;49,18;49,26;31,6;29,72;29,92;21,76;6
93,8;53,96;43,12;46,53;91,27;223,19;222,54;222,72;49,41;49,16;49,26;31,61;29,73;29,93;21,76;6
95,5;53,96;43,13;46,52;91,28;223,26;222,58;222,72;49,42;49,16;49,23;31,62;29,74;29,93;21,77;6
97,1;53,95;43,15;46,52;91,3;223,02;222,29;222,41;49,35;49,1;49,18;31,62;29,74;29,94;21,8;6
98,7;53,95;43,17;46,51;91,31;223,79;223,2;223,48;24,88;24,7;24,8;31,63;29,74;29,94;21,81;6
100,3;53,94;43,17;46,49;91,32;223,74;222,48;222,65;41,22;48,83;48,95;31,63;29,75;29,95;21,81;6
101,9;53,94;43,17;46,48;91,33;222,72;222,11;222,29;49,32;49,1;49,17;31,63;29,75;29,95;21,83;6
103,5;53,93;43,18;46,46;91,35;222,74;222,11;222,24;49,3;49,05;49,17;31,64;29,76;29,95;21,83;6
105,1;53,91;43,18;46,44;91,36;223,25;222,63;222,69;49,4;49,16;49,25;31,64;29,76;29,96;21,83;6
106,7;53,91;43,19;46,43;91,38;222,98;222,42;222,62;49,37;49,15;49,26;31,65;29,77;29,96;21,84;6
